,id,Actual,No Embeddings,GLOVE (6B - 50),GLOVE (840B - 300),Doc2Vec USPTO Patent Embeddings,FastText
3029,US8199234B2,0,[0],[0],[0],[0],[1]
3030,US9529441B2,0,[0],[0],[0],[0],[0]
3031,US9824175B1,0,[0],[0],[0],[0],[0]
3032,US9275232B2,0,[0],[1],[1],[0],[0]
3033,US7843931B1,0,[0],[0],[0],[0],[0]
3034,US9083848B2,1,[1],[1],[1],[1],[1]
3035,US9095303B2,1,[1],[1],[1],[1],[1]
3036,US9364951B1,0,[0],[0],[0],[0],[0]
3037,US8214071B2,0,[0],[0],[0],[0],[0]
3038,US9213965B1,0,[0],[0],[0],[0],[0]
3039,US9660751B2,0,[0],[0],[0],[0],[0]
3040,US7689348B2,1,[1],[0],[1],[1],[1]
3041,US8554458B2,1,[0],[0],[1],[0],[1]
3042,US7577896B2,0,[0],[0],[0],[0],[0]
3043,US8982217B1,0,[0],[0],[0],[0],[0]
3044,US9342916B2,1,[1],[1],[1],[1],[1]
3045,US9975240B2,0,[0],[0],[0],[0],[0]
3046,US9486128B1,1,[0],[0],[0],[0],[0]
3047,US9387593B2,0,[0],[0],[0],[0],[0]
3048,US9737371B2,0,[0],[0],[0],[0],[0]
3049,US4864867A,0,[0],[0],[0],[0],[0]
3050,US9805312B1,1,[1],[1],[1],[1],[1]
3051,US9146837B2,0,[0],[0],[0],[1],[0]
3052,US8285650B2,0,[0],[0],[0],[0],[0]
3053,US5319403A,0,[0],[0],[0],[0],[0]
3054,US9514211B2,0,[0],[0],[0],[0],[0]
3055,US8078581B2,0,[0],[0],[0],[0],[0]
3056,US9221137B2,0,[0],[0],[0],[0],[0]
3057,US9896836B1,0,[0],[0],[0],[0],[0]
3058,US8974032B2,1,[1],[1],[1],[1],[1]
3059,US9905008B2,1,[1],[1],[1],[1],[1]
3060,US5589337A,0,[0],[0],[0],[0],[0]
3061,US9532757B2,0,[0],[0],[0],[0],[0]
3062,US9532185B2,0,[0],[0],[0],[0],[0]
3063,US5414261A,0,[0],[0],[0],[0],[0]
3064,US8619119B2,0,[0],[0],[0],[0],[0]
3065,US10075644B2,1,[1],[1],[1],[1],[1]
3066,US8965325B2,0,[0],[0],[0],[0],[0]
3067,US9792553B2,1,[1],[1],[1],[1],[1]
3068,US9607364B2,0,[0],[0],[0],[0],[0]
3069,US9704068B2,1,[1],[1],[1],[1],[1]
3070,US9762834B2,1,[0],[0],[1],[1],[0]
3071,US9877667B2,1,[1],[1],[1],[1],[1]
3072,US8994694B2,0,[0],[1],[0],[1],[0]
3073,US10051233B2,0,[0],[0],[0],[0],[0]
3074,US6577889B2,0,[0],[0],[1],[1],[0]
3075,US9021428B2,0,[0],[0],[0],[0],[0]
3076,US9731732B2,1,[1],[1],[1],[1],[1]
3077,US9760760B2,1,[1],[1],[1],[1],[1]
3078,US9687984B2,1,[1],[1],[1],[1],[1]
3079,US7365284B2,0,[0],[0],[0],[0],[0]
3080,US9613105B1,1,[0],[0],[1],[1],[1]
3081,US9100633B2,0,[0],[0],[1],[0],[0]
3082,US8947497B2,1,[0],[0],[0],[0],[1]
3083,US8136984B1,0,[0],[0],[0],[0],[0]
3084,US9875516B2,0,[0],[0],[0],[0],[0]
3085,US9569112B1,0,[0],[0],[0],[0],[0]
3086,US9220406B2,0,[0],[0],[0],[0],[0]
3087,US9472075B1,0,[0],[1],[1],[1],[0]
3088,US9104504B2,0,[0],[0],[0],[0],[0]
3089,US9864377B2,0,[0],[0],[0],[0],[0]
3090,US10095976B1,1,[1],[1],[1],[1],[1]
3091,US9285891B2,1,[0],[0],[0],[1],[0]
3092,US10018743B2,0,[1],[0],[0],[0],[0]
3093,US10005465B2,0,[0],[0],[0],[0],[0]
3094,US9122269B2,0,[0],[0],[0],[1],[0]
3095,US8525913B2,0,[0],[0],[0],[0],[0]
3096,US8639030B2,1,[1],[1],[1],[1],[1]
3097,US9959482B2,1,[1],[1],[1],[1],[1]
3098,US10014009B1,0,[0],[0],[0],[0],[0]
3099,US5485238A,0,[0],[0],[0],[0],[0]
3100,US9036602B2,0,[0],[0],[0],[0],[0]
3101,US9658823B2,0,[0],[0],[0],[0],[0]
3102,US9124295B2,1,[0],[0],[0],[1],[0]
3103,US9223631B2,0,[0],[0],[1],[0],[0]
3104,US9615878B2,1,[1],[1],[1],[1],[1]
3105,US9232150B2,0,[0],[0],[0],[0],[0]
3106,US5711881A,0,[0],[0],[0],[0],[0]
3107,US9992138B1,0,[1],[0],[1],[0],[0]
3108,US8438997B2,1,[1],[1],[1],[1],[1]
3109,US10091070B2,1,[1],[1],[1],[1],[1]
3110,US9743913B2,1,[1],[1],[1],[1],[1]
3111,US9967089B2,0,[0],[0],[0],[1],[0]
3112,US10100375B2,0,[0],[0],[0],[0],[1]
3113,US9516503B2,0,[0],[0],[0],[0],[0]
3114,US10038750B2,0,[0],[0],[0],[0],[0]
3115,US10001432B2,1,[1],[1],[1],[1],[1]
3116,US9286694B2,1,[1],[1],[1],[1],[1]
3117,US9317910B2,0,[0],[1],[0],[0],[1]
3118,US8996773B2,0,[0],[0],[0],[0],[0]
3119,US6097430A,1,[1],[1],[1],[1],[1]
3120,US8774212B2,0,[0],[0],[0],[0],[0]
3121,US10013053B2,0,[1],[1],[0],[1],[0]
3122,US9324033B2,1,[1],[1],[1],[1],[1]
3123,US9569300B2,1,[1],[1],[1],[1],[1]
3124,US9938092B2,0,[0],[0],[0],[0],[0]
3125,US9483053B2,0,[0],[0],[0],[0],[0]
3126,US9193402B2,0,[0],[0],[0],[0],[0]
3127,US10007827B2,0,[0],[0],[0],[0],[0]
3128,US9489636B2,1,[1],[1],[1],[1],[1]
3129,US10032134B2,1,[1],[1],[0],[1],[1]
3130,US10138062B2,0,[0],[0],[0],[0],[0]
3131,US10133763B2,1,[0],[0],[0],[0],[1]
3132,US7299138B2,0,[0],[0],[0],[1],[0]
3133,US6947833B2,1,[1],[1],[1],[1],[1]
3134,US8515728B2,1,[0],[1],[1],[1],[1]
3135,US9032636B2,0,[0],[0],[0],[0],[0]
3136,US8970685B2,0,[0],[0],[0],[0],[0]
3137,US10089197B2,0,[1],[1],[1],[1],[0]
3138,US8643728B2,0,[0],[0],[0],[0],[1]
3139,US10067990B1,1,[1],[1],[1],[1],[1]
3140,US8363121B2,0,[0],[0],[0],[0],[0]
3141,US9342910B2,1,[1],[1],[1],[1],[1]
3142,US9588580B2,1,[1],[1],[1],[1],[1]
3143,US5297568A,0,[0],[0],[0],[0],[0]
3144,US9544340B2,0,[0],[0],[0],[0],[0]
3145,US8860790B2,0,[0],[0],[0],[0],[0]
3146,US9709922B2,1,[1],[1],[1],[1],[0]
3147,US7145457B2,0,[0],[0],[0],[0],[0]
3148,US9604646B2,0,[0],[0],[1],[0],[1]
3149,US9684825B2,1,[1],[1],[1],[1],[1]
3150,US10055391B2,1,[1],[1],[1],[1],[1]
3151,US9510805B2,0,[0],[0],[0],[0],[0]
3152,US7454006B2,0,[0],[0],[0],[0],[0]
3153,US10090131B2,0,[0],[0],[0],[0],[0]
3154,US9909192B2,0,[0],[0],[0],[0],[0]
3155,US9239951B2,1,[1],[1],[1],[1],[1]
3156,US9256943B2,1,[1],[1],[1],[1],[1]
3157,US10071856B2,1,[1],[1],[1],[1],[0]
3158,US9904271B2,0,[0],[0],[0],[0],[0]
3159,US9325973B1,1,[1],[1],[1],[1],[1]
3160,US10134165B2,1,[1],[1],[1],[1],[1]
3161,US9754349B2,0,[0],[0],[0],[0],[0]
3162,US9072458B2,0,[0],[0],[0],[0],[0]
3163,US9418398B2,0,[1],[1],[1],[1],[1]
3164,US8923605B2,1,[1],[1],[1],[1],[1]
3165,US7567703B2,1,[1],[1],[1],[1],[1]
3166,US9147017B2,1,[0],[1],[1],[0],[0]
3167,US8949170B2,1,[1],[1],[1],[1],[1]
3168,US9087274B2,1,[1],[1],[1],[1],[1]
3169,US9014414B2,1,[1],[1],[1],[1],[1]
3170,US9836287B2,1,[1],[1],[1],[0],[1]
3171,US9824261B2,1,[1],[1],[1],[1],[1]
3172,US8984474B2,1,[1],[0],[1],[1],[1]
3173,US7640192B1,1,[0],[0],[0],[0],[0]
3174,US9922336B2,1,[1],[1],[1],[1],[1]
3175,US8983961B2,0,[0],[0],[0],[0],[0]
3176,US9071275B2,0,[0],[0],[0],[0],[0]
3177,US9473725B2,1,[1],[1],[0],[1],[1]
3178,US9292599B2,1,[1],[1],[1],[1],[1]
3179,US7852397B2,0,[0],[0],[0],[0],[0]
3180,US6393142B1,1,[1],[1],[1],[1],[1]
3181,US9153015B2,1,[1],[0],[1],[0],[0]
3182,US9350962B2,1,[1],[1],[1],[1],[1]
3183,US8392349B2,1,[0],[1],[1],[1],[0]
3184,US9886623B2,1,[1],[1],[1],[1],[1]
3185,US8548226B2,1,[1],[1],[1],[1],[1]
3186,US5767832A,0,[0],[0],[0],[0],[0]
3187,US9337899B2,0,[1],[1],[1],[1],[0]
3188,US10095917B2,1,[1],[1],[1],[1],[1]
3189,US10108844B2,1,[1],[1],[1],[1],[1]
3190,US10097736B2,1,[1],[1],[1],[1],[1]
3191,US9740463B2,1,[0],[0],[0],[0],[0]
3192,US8411155B2,0,[0],[0],[0],[0],[0]
3193,US9451176B2,1,[0],[0],[0],[0],[0]
3194,US9978631B2,1,[0],[0],[0],[0],[0]
3195,US8910160B1,1,[0],[0],[0],[0],[0]
3196,US9686175B2,1,[0],[0],[0],[1],[0]
3197,US8089523B2,0,[1],[1],[0],[1],[1]
3198,US8572623B2,0,[1],[1],[1],[1],[1]
3199,US10035263B2,1,[0],[0],[0],[0],[0]
3200,US9018239B2,0,[0],[0],[0],[0],[0]
3201,US5257045A,0,[0],[0],[0],[0],[0]
3202,US9115075B2,0,[0],[0],[0],[0],[0]
3203,US9919923B2,0,[0],[0],[0],[0],[0]
3204,US9080016B2,0,[0],[0],[0],[0],[0]
3205,US9022134B2,0,[0],[0],[0],[0],[0]
3206,US9831482B2,0,[0],[0],[0],[0],[0]
3207,US9163824B2,0,[0],[0],[0],[0],[0]
3208,US9549616B2,0,[0],[0],[0],[0],[0]
3209,US8978270B1,0,[0],[0],[0],[0],[0]
3210,US9936680B2,0,[0],[0],[0],[0],[0]
3211,US9949604B2,0,[0],[0],[0],[0],[0]
3212,US9766037B2,0,[0],[0],[0],[0],[0]
3213,US4529771A,0,[0],[0],[0],[0],[0]
3214,US10117337B2,0,[0],[0],[0],[0],[0]
3215,US8987214B2,0,[0],[0],[0],[0],[0]
3216,US9131640B2,0,[0],[0],[0],[0],[0]
3217,US8770379B2,0,[0],[0],[0],[0],[0]
3218,US7162816B2,0,[0],[0],[0],[0],[0]
3219,US9259078B1,0,[0],[0],[0],[0],[0]
3220,US4958461A,0,[0],[0],[0],[0],[0]
3221,US9766159B2,0,[0],[0],[0],[0],[0]
3222,US10000143B1,0,[0],[0],[0],[0],[0]
3223,US9994679B2,0,[0],[0],[0],[0],[0]
3224,US9657422B2,0,[0],[0],[0],[0],[0]
3225,US4491376A,0,[0],[0],[0],[0],[0]
3226,US9184522B1,0,[0],[0],[0],[0],[0]
3227,US8702176B2,0,[0],[0],[0],[0],[0]
3228,US5237842A,0,[0],[0],[0],[0],[0]
3229,US8651539B1,0,[0],[0],[0],[0],[0]
3230,US9067764B2,0,[0],[0],[0],[0],[0]
3231,US9397209B2,0,[0],[0],[0],[0],[0]
3232,US8985225B2,0,[0],[0],[0],[0],[0]
3233,US9490229B2,0,[0],[0],[0],[0],[0]
3234,US9028753B2,0,[0],[0],[0],[0],[0]
3235,US9347086B2,0,[0],[0],[0],[0],[0]
3236,US6175324A,0,[0],[0],[0],[0],[0]
3237,US8416578B2,0,[0],[0],[0],[0],[0]
3238,US4545606A,0,[0],[0],[0],[0],[0]
3239,US6933305B2,0,[0],[0],[0],[0],[0]
3240,US9587364B2,0,[0],[0],[0],[0],[0]
3241,US9326439B2,0,[0],[0],[0],[0],[0]
3242,US10003434B2,0,[0],[0],[0],[0],[1]
3243,US10068560B1,0,[0],[0],[0],[0],[0]
3244,US9243433B2,0,[0],[0],[0],[0],[0]
3245,US8000575B2,0,[0],[0],[0],[0],[0]
3246,US8594656B2,0,[0],[0],[0],[0],[0]
3247,US5427329A,0,[0],[0],[0],[0],[0]
3248,US5611557A,0,[0],[0],[0],[0],[0]
3249,US9481430B2,0,[0],[0],[0],[0],[0]
3250,US7242431B2,0,[0],[0],[0],[0],[0]
3251,US10137568B2,0,[0],[0],[0],[0],[0]
3252,US9144145B2,0,[0],[0],[0],[0],[0]
3253,US5184547A,0,[0],[0],[0],[0],[0]
3254,US9716422B2,1,[1],[1],[1],[1],[1]
3255,US6631582B2,0,[0],[0],[0],[0],[0]
3256,US6628869B2,0,[0],[0],[0],[0],[0]
3257,US8962880B2,0,[0],[0],[0],[0],[0]
3258,US9680136B2,0,[0],[0],[0],[0],[0]
3259,US9941770B2,0,[0],[0],[0],[0],[0]
3260,US7313323B2,0,[0],[0],[0],[0],[0]
3261,US5475231A,0,[0],[0],[0],[0],[0]
3262,US9201200B2,0,[0],[0],[0],[0],[0]
3263,US9446506B2,0,[0],[0],[0],[0],[0]
3264,US4863625A,0,[0],[0],[0],[0],[0]
3265,US9174788B2,0,[0],[0],[0],[0],[0]
3266,US9066587B1,0,[0],[0],[0],[0],[0]
3267,US9396976B2,0,[0],[0],[0],[0],[0]
3268,US8837044B2,0,[0],[0],[0],[0],[0]
3269,US5032674A,0,[0],[0],[0],[0],[0]
3270,US10130431B2,0,[0],[0],[0],[0],[0]
3271,US9642217B2,0,[0],[0],[0],[0],[0]
3272,US7850137B2,0,[0],[0],[0],[0],[0]
3273,US6552088B2,0,[0],[0],[0],[0],[0]
3274,US7038901B2,0,[0],[0],[0],[0],[0]
3275,US7502217B2,0,[0],[0],[0],[0],[0]
3276,US9103499B2,0,[0],[0],[0],[0],[0]
3277,US4677148A,0,[0],[0],[0],[0],[0]
3278,US6503984B2,0,[0],[0],[0],[0],[0]
3279,US9689278B2,0,[0],[0],[0],[0],[0]
3280,US4859738A,0,[0],[0],[0],[0],[0]
3281,US9803131B2,0,[0],[0],[0],[0],[0]
3282,US7790540B2,0,[0],[0],[0],[0],[0]
3283,US4787703A,0,[0],[0],[0],[0],[0]
3284,US9733487B2,0,[0],[0],[0],[0],[0]
3285,US8251179B2,0,[0],[0],[0],[0],[0]
3286,US9950871B2,0,[0],[0],[0],[0],[0]
3287,US7154161B1,0,[0],[0],[0],[0],[0]
3288,US7823425B2,0,[0],[0],[0],[0],[0]
3289,US9963311B1,0,[0],[0],[0],[0],[0]
3290,US9328056B2,0,[0],[0],[0],[0],[0]
3291,US10113838B2,0,[0],[0],[0],[0],[0]
3292,US5722275A,0,[0],[0],[0],[0],[0]
3293,US7961454B2,0,[0],[0],[0],[0],[0]
3294,US6476140B2,0,[0],[0],[0],[0],[0]
3295,US10087042B2,0,[0],[0],[0],[0],[0]
3296,US8403587B2,0,[0],[0],[0],[0],[0]
3297,US6860503B2,0,[0],[0],[0],[0],[0]
3298,US9482246B2,0,[0],[0],[0],[0],[0]
3299,US5112155A,0,[0],[0],[0],[0],[0]
3300,US6569717B1,0,[0],[0],[0],[0],[0]
3301,US10046943B2,0,[0],[0],[0],[0],[0]
3302,US9308184B2,0,[0],[0],[0],[0],[0]
3303,US9210425B2,0,[0],[0],[1],[0],[1]
3304,US9534461B2,0,[0],[0],[0],[0],[0]
3305,US9783349B2,0,[0],[0],[0],[0],[0]
3306,US9739350B2,0,[0],[0],[0],[0],[0]
3307,US9528641B2,0,[0],[0],[0],[0],[0]
3308,US10064506B2,0,[0],[0],[0],[0],[0]
3309,US9214635B2,0,[0],[0],[0],[0],[0]
3310,US9709302B2,0,[0],[0],[0],[0],[0]
3311,US9468137B1,0,[0],[0],[0],[0],[0]
3312,US9045938B2,0,[0],[0],[0],[0],[0]
3313,US9255169B2,0,[0],[0],[0],[0],[0]
3314,US7627384B2,0,[0],[0],[0],[0],[0]
3315,US4715401A,0,[0],[0],[0],[0],[0]
3316,US9701010B2,0,[0],[0],[0],[0],[0]
3317,US6855061B2,0,[0],[0],[0],[0],[0]
3318,US10049278B2,0,[0],[0],[0],[0],[0]
3319,US10032390B2,0,[0],[0],[0],[0],[0]
3320,US4789775A,0,[0],[0],[0],[0],[0]
3321,US7540393B2,0,[0],[0],[0],[0],[0]
3322,US9198991B2,0,[0],[0],[0],[0],[0]
3323,US9117580B2,0,[0],[0],[0],[0],[0]
3324,US6214988A,0,[0],[0],[0],[0],[0]
3325,US9394617B2,0,[0],[0],[0],[0],[0]
3326,US9085229B2,0,[0],[0],[0],[0],[0]
3327,US6838257B2,0,[0],[0],[0],[0],[0]
3328,US9787150B2,0,[0],[0],[0],[0],[0]
3329,US9055750B2,0,[0],[0],[0],[0],[0]
3330,US4885660A,0,[0],[0],[0],[0],[0]
3331,US5406877A,0,[0],[0],[0],[0],[0]
3332,US8800829B2,0,[0],[0],[0],[0],[0]
3333,US7932572B2,0,[0],[0],[0],[0],[0]
3334,US9450365B1,0,[0],[0],[0],[0],[0]
3335,US9809399B1,0,[0],[0],[0],[0],[0]
3336,US9347545B2,0,[0],[0],[0],[0],[0]
3337,US7565159B2,0,[0],[0],[0],[0],[0]
3338,US9610873B2,0,[0],[0],[0],[0],[0]
3339,US7726046B2,0,[0],[0],[0],[0],[0]
3340,US4594719A,0,[0],[0],[0],[0],[0]
3341,US6216409A,0,[0],[0],[0],[0],[0]
3342,US10087922B2,0,[0],[0],[0],[0],[0]
3343,US9433703B2,0,[1],[1],[1],[0],[1]
3344,US8444422B2,0,[0],[0],[0],[0],[0]
3345,US9349106B2,1,[1],[1],[1],[1],[1]
3346,US9785451B1,0,[0],[0],[0],[0],[0]
3347,US5415034A,0,[0],[0],[0],[0],[0]
3348,US10060639B2,0,[0],[0],[0],[0],[0]
3349,US4731219A,0,[0],[0],[0],[0],[0]
3350,US8523873B2,0,[0],[0],[0],[0],[0]
3351,US9981249B2,0,[0],[0],[0],[0],[0]
3352,US9039438B2,0,[0],[0],[0],[0],[0]
3353,US9486101B2,0,[0],[0],[0],[0],[0]
3354,US8805316B2,0,[0],[0],[0],[0],[0]
3355,US7516535B1,0,[0],[0],[0],[0],[0]
3356,US7610375B2,1,[1],[1],[1],[1],[1]
3357,US9437903B2,0,[0],[0],[0],[0],[0]
3358,US10030216B2,0,[0],[0],[0],[0],[0]
3359,US9375801B2,0,[0],[0],[0],[0],[0]
3360,US7141930B2,0,[0],[0],[0],[0],[0]
3361,US4647491A,0,[0],[0],[0],[0],[0]
3362,US9047965B2,0,[0],[0],[0],[0],[0]
3363,US9339412B2,0,[0],[0],[0],[0],[0]
3364,US8985016B2,0,[0],[0],[0],[0],[0]
3365,US5052956A,0,[0],[0],[0],[0],[0]
3366,US10006730B1,0,[0],[0],[0],[0],[0]
3367,US8945139B2,0,[0],[0],[0],[0],[0]
3368,US9481272B2,0,[0],[0],[0],[0],[0]
3369,US9406440B2,0,[0],[0],[0],[0],[0]
3370,US7344247B2,0,[0],[0],[0],[0],[0]
3371,US4843845A,0,[0],[0],[0],[0],[0]
3372,US7010108B2,0,[0],[0],[0],[0],[0]
3373,US8061560B2,0,[0],[0],[0],[0],[0]
3374,US8586961B2,0,[0],[0],[0],[0],[0]
3375,US8033278B2,0,[0],[0],[0],[0],[0]
3376,US5618757A,0,[1],[0],[0],[1],[1]
3377,US7867261B2,0,[0],[0],[0],[0],[0]
3378,US8926898B2,0,[0],[0],[0],[0],[0]
3379,US9916938B2,0,[0],[0],[0],[0],[0]
3380,US5618488A,0,[0],[0],[0],[0],[0]
3381,US4701075A,0,[0],[0],[0],[0],[0]
3382,US5121527A,0,[0],[0],[0],[0],[0]
3383,US6610949B2,0,[0],[0],[0],[0],[0]
3384,US10060157B1,0,[0],[0],[0],[0],[0]
3385,US8574629B2,0,[0],[0],[0],[0],[0]
3386,US4963416A,0,[0],[0],[0],[0],[0]
3387,US9623972B2,0,[0],[0],[0],[0],[0]
3388,US10003797B2,0,[1],[0],[0],[0],[0]
3389,US9695262B2,0,[0],[0],[0],[0],[0]
3390,US10103452B2,0,[0],[0],[0],[0],[0]
3391,US9955093B2,0,[0],[0],[0],[0],[0]
3392,US9295291B2,0,[0],[0],[0],[0],[0]
3393,US10075154B1,0,[0],[0],[0],[0],[0]
3394,US9899297B1,0,[0],[0],[0],[0],[0]
3395,US9667719B1,0,[0],[0],[0],[0],[0]
3396,US10011669B2,0,[0],[0],[0],[0],[0]
3397,US8414996B2,0,[0],[0],[0],[0],[0]
3398,US9321187B2,0,[0],[0],[0],[0],[0]
3399,US7445942B2,0,[0],[0],[0],[0],[0]
3400,US9083023B2,0,[0],[0],[0],[0],[0]
3401,US9252047B2,0,[0],[0],[0],[0],[0]
3402,US9252584B2,0,[0],[0],[0],[0],[0]
3403,US9630882B2,0,[0],[0],[0],[0],[0]
3404,US9587058B2,0,[0],[0],[0],[0],[0]
3405,US9481530B2,0,[0],[0],[0],[0],[0]
3406,US9870897B2,0,[0],[0],[0],[0],[0]
3407,US9338454B2,0,[0],[0],[0],[0],[0]
3408,US9016158B2,0,[0],[0],[0],[0],[0]
3409,US9683624B2,0,[0],[0],[0],[0],[0]
3410,US10086223B2,0,[0],[0],[0],[0],[0]
3411,US6265129A,0,[0],[1],[0],[0],[0]
3412,US9452019B2,0,[0],[0],[0],[0],[0]
3413,US7874240B2,0,[0],[0],[0],[0],[0]
3414,US4650127A,0,[0],[0],[0],[0],[0]
3415,US9462781B2,0,[0],[0],[0],[0],[0]
3416,US9091751B2,1,[1],[1],[1],[1],[1]
3417,US7953039B2,0,[0],[0],[0],[0],[0]
3418,US7669390B2,0,[0],[0],[0],[0],[0]
3419,US9336772B1,1,[1],[1],[1],[1],[1]
3420,US8304471B2,0,[0],[0],[0],[0],[0]
3421,US10039548B2,0,[0],[0],[0],[0],[0]
3422,US6442260B1,0,[0],[0],[0],[0],[0]
3423,US5299117A,0,[0],[0],[0],[0],[0]
3424,US7891437B2,0,[0],[0],[0],[0],[0]
3425,US7854421B2,0,[0],[0],[0],[0],[0]
3426,US5732575A,0,[0],[0],[0],[0],[0]
3427,US8329549B2,0,[0],[0],[0],[0],[0]
3428,US10132214B2,0,[0],[0],[0],[0],[0]
3429,US9336770B2,1,[1],[1],[1],[1],[1]
3430,US9743933B2,0,[0],[0],[0],[0],[0]
3431,US9060795B2,0,[0],[0],[0],[0],[0]
3432,US9878349B2,0,[0],[0],[0],[0],[0]
3433,US9151372B2,0,[0],[0],[0],[0],[0]
3434,US8967949B2,0,[0],[0],[0],[0],[0]
3435,US9357556B2,0,[0],[0],[0],[0],[0]
3436,US9085856B2,0,[0],[0],[0],[0],[0]
3437,US10052064B2,0,[0],[0],[0],[0],[0]
3438,US9709999B2,0,[0],[0],[0],[0],[0]
3439,US9400651B2,0,[0],[0],[0],[0],[0]
3440,US9714737B2,0,[0],[0],[0],[0],[0]
3441,US9230789B2,0,[0],[0],[0],[0],[0]
3442,US9885419B2,0,[0],[0],[0],[0],[0]
3443,US5041958A,0,[0],[0],[0],[0],[0]
3444,US9592985B2,0,[0],[0],[0],[0],[0]
3445,US9024055B2,0,[0],[0],[0],[0],[0]
3446,US9637150B1,0,[0],[0],[0],[0],[0]
3447,US9878848B2,0,[0],[0],[0],[0],[0]
3448,US9070249B2,0,[0],[0],[0],[0],[0]
3449,US9448142B2,0,[0],[0],[0],[0],[0]
3450,US9770358B2,0,[0],[0],[0],[0],[0]
3451,US9129073B2,0,[0],[0],[0],[0],[0]
3452,US9693660B1,0,[0],[0],[0],[0],[0]
3453,US7761215B2,0,[0],[0],[0],[0],[0]
3454,US9249926B1,0,[0],[0],[0],[0],[0]
3455,US9410071B1,0,[0],[0],[0],[0],[0]
3456,US9273547B2,0,[0],[0],[0],[0],[0]
3457,US10114322B2,0,[0],[0],[0],[0],[0]
3458,US9070210B1,0,[0],[0],[0],[0],[0]
3459,US9102762B2,0,[0],[0],[0],[0],[0]
3460,US9019224B2,0,[0],[0],[1],[0],[1]
3461,US8213926B2,0,[0],[0],[0],[0],[0]
3462,US5006010A,0,[0],[0],[0],[0],[0]
3463,US9656386B2,0,[0],[0],[0],[0],[0]
3464,US9396332B2,1,[1],[1],[1],[1],[1]
3465,US9196199B2,0,[0],[0],[0],[0],[0]
3466,US9146512B2,0,[0],[0],[0],[0],[0]
3467,US9955675B2,0,[0],[0],[0],[0],[0]
3468,US9057830B2,0,[0],[0],[0],[0],[0]
3469,US5884331A,0,[0],[0],[0],[0],[0]
3470,US9773538B2,0,[0],[0],[0],[0],[0]
3471,US9219015B2,0,[0],[0],[0],[0],[0]
3472,US9056274B2,0,[0],[0],[0],[0],[0]
3473,US10046378B2,0,[0],[0],[0],[0],[0]
3474,US9245783B2,0,[0],[0],[0],[0],[0]
3475,US6728525B1,0,[0],[0],[0],[0],[0]
3476,US5175571A,0,[0],[0],[0],[0],[0]
3477,US4843294A,0,[0],[0],[0],[0],[0]
3478,US9291082B2,0,[0],[0],[0],[0],[0]
3479,US9739794B2,0,[0],[0],[0],[0],[0]
3480,US10029365B2,0,[0],[0],[0],[0],[0]
3481,US4946592A,0,[0],[0],[0],[0],[0]
3482,US9314647B2,0,[0],[0],[0],[0],[0]
3483,US9329404B1,0,[0],[0],[0],[0],[0]
3484,US6829069B2,0,[0],[0],[0],[0],[0]
3485,US9157018B2,0,[0],[0],[0],[0],[0]
3486,US10015802B2,0,[0],[0],[0],[0],[0]
3487,US9027151B2,0,[0],[0],[0],[0],[0]
3488,US9254824B2,1,[1],[1],[1],[1],[1]
3489,US9517987B1,0,[0],[0],[0],[0],[0]
3490,US7976077B2,0,[0],[0],[0],[0],[0]
3491,US9041650B2,0,[0],[0],[0],[0],[0]
3492,US9210173B2,0,[0],[0],[0],[0],[0]
3493,US4499473A,0,[0],[0],[0],[0],[0]
3494,US9658612B2,0,[0],[0],[0],[0],[0]
3495,US7986876B2,0,[0],[0],[0],[0],[0]
3496,US9656384B1,0,[0],[0],[0],[0],[0]
3497,US9132350B2,1,[1],[1],[1],[1],[1]
3498,US9530805B2,0,[0],[0],[0],[0],[0]
3499,US6934301B2,0,[0],[0],[0],[0],[0]
3500,US10094820B2,0,[0],[0],[0],[0],[0]
3501,US10056112B2,1,[1],[0],[0],[1],[0]
3502,US9263006B2,0,[0],[0],[0],[0],[0]
3503,US10099373B2,0,[0],[0],[0],[0],[0]
3504,US8211390B2,0,[0],[0],[0],[0],[0]
3505,US7042840B2,0,[0],[0],[0],[0],[0]
3506,US9301459B1,0,[0],[0],[0],[0],[0]
3507,US7831380B2,1,[1],[1],[1],[1],[1]
3508,US9939411B2,0,[0],[0],[0],[0],[0]
3509,US9034996B2,0,[0],[0],[0],[0],[0]
3510,US7854828B2,0,[0],[0],[0],[0],[0]
3511,US5291279A,0,[0],[0],[0],[0],[0]
3512,US9872759B2,0,[0],[1],[0],[0],[0]
3513,US6733060B1,0,[0],[0],[0],[0],[0]
3514,US9068908B2,0,[0],[0],[0],[0],[0]
3515,US9737098B2,0,[0],[0],[0],[0],[0]
3516,US9752996B2,0,[0],[0],[0],[0],[0]
3517,US5889696A,0,[0],[0],[0],[0],[0]
3518,US5148696A,0,[0],[0],[0],[0],[0]
3519,US4604629A,0,[0],[0],[0],[0],[0]
3520,US9147128B1,1,[1],[1],[1],[1],[1]
3521,US10044867B2,1,[0],[1],[1],[0],[0]
3522,US8979506B2,0,[0],[0],[0],[0],[0]
3523,US8970737B2,0,[0],[1],[0],[0],[1]
3524,US8058912B2,0,[0],[0],[0],[0],[0]
3525,US6015629A,0,[0],[0],[0],[0],[0]
3526,US8924735B2,1,[1],[1],[1],[1],[1]
3527,US8834473B2,0,[0],[0],[0],[0],[0]
